time(sec),X(m),Y(m),VX(m/s),VY(m/s),AX(m/s^2),AY(m/s^2),Xm(m),Ym(m),Vm(m),Hdgm(rad),u_rudder,u_throttle,P_11,P_12,P_13,P_14,P_15,P_16,P_21,P_22,P_23,P_24,P_25,P_26,P_31,P_32,P_33,P_34,P_35,P_36,P_41,P_42,P_43,P_44,P_45,P_46,P_51,P_52,P_53,P_54,P_55,P_56,P_61,P_62,P_63,P_64,P_65,P_66
744.200000,-76.486840,-32.084805,0.945677,1.021841,0.298645,-0.011333,-76.787739,-32.560762,0.529305,5.218537,0.190466,0.992248,0.310163,0.000000,0.315883,0.000000,0.158494,0.000000,0.000000,0.310163,0.000000,0.315883,0.000000,0.158494,0.315883,0.000000,0.533063,0.000000,0.385580,0.000000,0.000000,0.315883,0.000000,0.533063,0.000000,0.385580,0.158494,0.000000,0.385580,0.000000,0.439127,0.000000,0.000000,0.158494,0.000000,0.385580,0.000000,0.439127
744.400000,-76.449731,-32.097304,0.843455,0.797515,0.215926,-0.124753,-76.787739,-32.560762,0.767493,5.129523,0.190466,0.992248,0.318543,0.000000,0.326511,0.000000,0.166770,0.000000,0.000000,0.318543,0.000000,0.326511,0.000000,0.166770,0.326511,0.000000,0.549083,0.000000,0.398500,0.000000,0.000000,0.326511,0.000000,0.549083,0.000000,0.398500,0.166770,0.000000,0.398500,0.000000,0.448314,0.000000,0.000000,0.166770,0.000000,0.398500,0.000000,0.448314
744.600000,-76.099187,-32.141855,1.069444,0.565023,0.310299,-0.231897,-75.730210,-32.560762,1.058610,5.096366,0.190466,0.992248,0.324850,0.000000,0.334493,0.000000,0.172683,0.000000,0.000000,0.324850,0.000000,0.334493,0.000000,0.172683,0.334493,0.000000,0.561363,0.000000,0.407610,0.000000,0.000000,0.334493,0.000000,0.561363,0.000000,0.407610,0.172683,0.000000,0.407610,0.000000,0.454147,0.000000,0.000000,0.172683,0.000000,0.407610,0.000000,0.454147
744.800000,-75.830034,-33.138933,1.182177,-0.623172,0.336615,-0.824868,-75.730210,-35.388261,1.217400,5.094618,0.190466,0.992248,0.329514,0.000000,0.340356,0.000000,0.176754,0.000000,0.000000,0.329514,0.000000,0.340356,0.000000,0.176754,0.340356,0.000000,0.570467,0.000000,0.413714,0.000000,0.000000,0.340356,0.000000,0.570467,0.000000,0.413714,0.176754,0.000000,0.413714,0.000000,0.457551,0.000000,0.000000,0.176754,0.000000,0.413714,0.000000,0.457551
745.000000,-75.515998,-33.981898,1.322847,-1.514535,0.374812,-1.203153,-75.373990,-35.388261,1.349730,5.101603,0.190466,0.992248,0.332907,0.000000,0.344555,0.000000,0.179436,0.000000,0.000000,0.332907,0.000000,0.344555,0.000000,0.179436,0.344555,0.000000,0.576957,0.000000,0.417545,0.000000,0.000000,0.344555,0.000000,0.576957,0.000000,0.417545,0.179436,0.000000,0.417545,0.000000,0.459286,0.000000,0.000000,0.179436,0.000000,0.417545,0.000000,0.459286
745.200000,-75.287545,-34.670825,1.352619,-2.130223,0.351259,-1.398629,-75.373990,-35.388261,1.402660,5.110329,0.190466,0.992248,0.335333,0.000000,0.347470,0.000000,0.181098,0.000000,0.000000,0.335333,0.000000,0.347470,0.000000,0.181098,0.347470,0.000000,0.581365,0.000000,0.419729,0.000000,0.000000,0.347470,0.000000,0.581365,0.000000,0.419729,0.181098,0.000000,0.419729,0.000000,0.459943,0.000000,0.000000,0.181098,0.000000,0.419729,0.000000,0.459943
745.500000,-74.928609,-35.378763,1.393876,-2.555884,0.318279,-1.401752,-75.028902,-35.388261,1.376190,5.119055,0.190466,0.992248,0.384514,0.000000,0.393502,0.000000,0.202396,0.000000,0.000000,0.384514,0.000000,0.393502,0.000000,0.202396,0.393502,0.000000,0.625268,0.000000,0.439564,0.000000,0.000000,0.393502,0.000000,0.625268,0.000000,0.439564,0.202396,0.000000,0.439564,0.000000,0.468388,0.000000,0.000000,0.202396,0.000000,0.439564,0.000000,0.468388
745.600000,-74.636561,-36.013495,1.580344,-3.076990,0.397899,-1.597884,-74.316461,-36.802010,1.349730,5.119055,0.190466,0.992248,0.320626,0.000000,0.328205,0.000000,0.168985,0.000000,0.000000,0.320626,0.000000,0.328205,0.000000,0.168985,0.328205,0.000000,0.559392,0.000000,0.406016,0.000000,0.000000,0.328205,0.000000,0.559392,0.000000,0.406016,0.168985,0.000000,0.406016,0.000000,0.451355,0.000000,0.000000,0.168985,0.000000,0.406016,0.000000,0.451355
745.800000,-74.313816,-36.706920,1.658601,-3.444122,0.397213,-1.622564,-74.316461,-36.802010,1.270330,5.117307,1.000000,0.000000,0.326361,0.000000,0.336885,0.000000,0.174842,0.000000,0.000000,0.326361,0.000000,0.336885,0.000000,0.174842,0.336885,0.000000,0.572045,0.000000,0.413849,0.000000,0.000000,0.336885,0.000000,0.572045,0.000000,0.413849,0.174842,0.000000,0.413849,0.000000,0.455975,0.000000,0.000000,0.174842,0.000000,0.413849,0.000000,0.455975
746.000000,-74.087413,-37.221006,1.620549,-3.553703,0.336042,-1.510666,-74.316461,-36.802010,1.190940,5.101603,1.000000,0.000000,0.330874,0.000000,0.343239,0.000000,0.178700,0.000000,0.000000,0.330874,0.000000,0.343239,0.000000,0.178700,0.343239,0.000000,0.580419,0.000000,0.418377,0.000000,0.000000,0.343239,0.000000,0.580419,0.000000,0.418377,0.178700,0.000000,0.418377,0.000000,0.458251,0.000000,0.000000,0.178700,0.000000,0.418377,0.000000,0.458251
746.200000,-73.824655,-38.050514,1.616976,-3.947914,0.299180,-1.558618,-73.960241,-38.226891,1.085080,5.103344,0.738090,0.000000,0.334252,0.000000,0.347553,0.000000,0.180999,0.000000,0.000000,0.334252,0.000000,0.347553,0.000000,0.180999,0.347553,0.000000,0.585327,0.000000,0.420537,0.000000,0.000000,0.347553,0.000000,0.585327,0.000000,0.420537,0.180999,0.000000,0.420537,0.000000,0.459042,0.000000,0.000000,0.180999,0.000000,0.420537,0.000000,0.459042
746.400000,-73.531884,-38.654346,1.638728,-4.033969,0.279370,-1.441230,-73.604020,-38.226891,1.005680,5.098108,0.738090,0.000000,0.336640,0.000000,0.350212,0.000000,0.182172,0.000000,0.000000,0.336640,0.000000,0.350212,0.000000,0.182172,0.350212,0.000000,0.587681,0.000000,0.421170,0.000000,0.000000,0.350212,0.000000,0.587681,0.000000,0.421170,0.182172,0.000000,0.421170,0.000000,0.459014,0.000000,0.000000,0.182172,0.000000,0.421170,0.000000,0.459014
746.600000,-73.335689,-39.062768,1.552028,-3.878081,0.205332,-1.210595,-73.604020,-38.226891,0.899819,5.089381,1.000000,0.000000,0.338220,0.000000,0.351629,0.000000,0.182598,0.000000,0.000000,0.338220,0.000000,0.351629,0.000000,0.182598,0.351629,0.000000,0.588342,0.000000,0.420951,0.000000,0.000000,0.351629,0.000000,0.588342,0.000000,0.420951,0.182598,0.000000,0.420951,0.000000,0.458631,0.000000,0.000000,0.182598,0.000000,0.420951,0.000000,0.458631
746.800000,-73.218864,-39.307803,1.387821,-3.544119,0.098916,-0.911945,-73.604020,-38.226891,0.820423,5.087640,1.000000,0.000000,0.339177,0.000000,0.352192,0.000000,0.182582,0.000000,0.000000,0.339177,0.000000,0.352192,0.000000,0.182582,0.352192,0.000000,0.588030,0.000000,0.420369,0.000000,0.000000,0.352192,0.000000,0.588030,0.000000,0.420369,0.182582,0.000000,0.420369,0.000000,0.458185,0.000000,0.000000,0.182582,0.000000,0.420369,0.000000,0.458185
749.900000,-73.466747,-38.664278,-0.846694,1.725577,-0.577650,1.243756,-73.604020,-38.226891,0.741027,5.117307,1.000000,0.000000,0.973410,0.000000,0.492215,0.000000,0.131049,0.000000,0.000000,0.973410,0.000000,0.492215,0.000000,0.131049,0.492215,0.000000,0.968372,0.000000,0.616064,0.000000,0.000000,0.492215,0.000000,0.968372,0.000000,0.616064,0.131049,0.000000,0.616064,0.000000,0.587297,0.000000,0.000000,0.131049,0.000000,0.616064,0.000000,0.587297
750.000000,-73.580158,-38.351016,-0.919055,1.925878,-0.582319,1.268039,-73.604020,-38.226891,0.688097,5.124292,1.000000,0.000000,0.520033,0.000000,0.293593,0.000000,0.093898,0.000000,0.000000,0.520033,0.000000,0.293593,0.000000,0.093898,0.293593,0.000000,0.917952,0.000000,0.618607,0.000000,0.000000,0.293593,0.000000,0.917952,0.000000,0.618607,0.093898,0.000000,0.618607,0.000000,0.593928,0.000000,0.000000,0.093898,0.000000,0.618607,0.000000,0.593928
750.100000,-73.516548,-38.179830,-0.868617,2.033653,-0.539650,1.260567,-73.247800,-38.226891,0.635166,5.119055,1.000000,0.000000,0.370873,0.000000,0.254392,0.000000,0.099886,0.000000,0.000000,0.370873,0.000000,0.254392,0.000000,0.099886,0.254392,0.000000,0.944831,0.000000,0.638860,0.000000,0.000000,0.254392,0.000000,0.944831,0.000000,0.638860,0.099886,0.000000,0.638860,0.000000,0.603069,0.000000,0.000000,0.099886,0.000000,0.638860,0.000000,0.603069
750.200000,-73.497866,-38.901881,-0.830370,1.365969,-0.497931,0.901466,-73.247800,-41.054390,0.555771,5.126033,1.000000,0.000000,0.302092,0.000000,0.257355,0.000000,0.116432,0.000000,0.000000,0.302092,0.000000,0.257355,0.000000,0.116432,0.257355,0.000000,0.983817,0.000000,0.657483,0.000000,0.000000,0.257355,0.000000,0.983817,0.000000,0.657483,0.116432,0.000000,0.657483,0.000000,0.608645,0.000000,0.000000,0.116432,0.000000,0.657483,0.000000,0.608645
750.300000,-73.305994,-39.374380,-0.593414,0.821829,-0.357222,0.590219,-72.546491,-41.054390,0.502840,5.105092,1.000000,0.000000,0.267527,0.000000,0.276545,0.000000,0.135702,0.000000,0.000000,0.267527,0.000000,0.276545,0.000000,0.135702,0.276545,0.000000,1.017074,0.000000,0.668363,0.000000,0.000000,0.276545,0.000000,1.017074,0.000000,0.668363,0.135702,0.000000,0.668363,0.000000,0.608504,0.000000,0.000000,0.135702,0.000000,0.668363,0.000000,0.608504
750.300000,-73.145691,-39.728967,-0.427708,0.455290,-0.275910,0.410357,-72.546491,-41.054390,0.476375,5.091129,1.000000,0.000000,0.211062,0.000000,0.218177,0.000000,0.107060,0.000000,0.000000,0.211062,0.000000,0.218177,0.000000,0.107060,0.218177,0.000000,0.956738,0.000000,0.638757,0.000000,0.000000,0.218177,0.000000,0.956738,0.000000,0.638757,0.107060,0.000000,0.638757,0.000000,0.593976,0.000000,0.000000,0.107060,0.000000,0.638757,0.000000,0.593976
750.400000,-72.979828,-40.266893,-0.191241,-0.239854,-0.138568,0.027456,-72.190271,-42.468139,0.344048,5.084145,1.000000,0.000000,0.210104,0.000000,0.264171,0.000000,0.137400,0.000000,0.000000,0.210104,0.000000,0.264171,0.000000,0.137400,0.264171,0.000000,1.002164,0.000000,0.653452,0.000000,0.000000,0.264171,0.000000,1.002164,0.000000,0.653452,0.137400,0.000000,0.653452,0.000000,0.595075,0.000000,0.000000,0.137400,0.000000,0.653452,0.000000,0.595075
750.400000,-72.842742,-40.649084,-0.018877,-0.720396,-0.048919,-0.222483,-72.190271,-42.468139,0.344048,5.082403,-0.992248,0.195349,0.173625,0.000000,0.218305,0.000000,0.113544,0.000000,0.000000,0.173625,0.000000,0.218305,0.000000,0.113544,0.218305,0.000000,0.944494,0.000000,0.623457,0.000000,0.000000,0.218305,0.000000,0.944494,0.000000,0.623457,0.113544,0.000000,0.623457,0.000000,0.579474,0.000000,0.000000,0.113544,0.000000,0.623457,0.000000,0.579474
750.500000,-72.723117,-41.046977,0.154070,-1.216961,0.046369,-0.476627,-72.190271,-42.468139,0.317583,5.087640,-0.992248,0.195349,0.186002,0.000000,0.271674,0.000000,0.145566,0.000000,0.000000,0.186002,0.000000,0.271674,0.000000,0.145566,0.271674,0.000000,0.984391,0.000000,0.634071,0.000000,0.000000,0.271674,0.000000,0.984391,0.000000,0.634071,0.145566,0.000000,0.634071,0.000000,0.578443,0.000000,0.000000,0.145566,0.000000,0.634071,0.000000,0.578443
750.600000,-72.603281,-41.432366,0.321629,-1.673209,0.133889,-0.696116,-72.190271,-42.468139,0.317583,5.077166,-0.992248,0.195349,0.201460,0.000000,0.315003,0.000000,0.169217,0.000000,0.000000,0.201460,0.000000,0.315003,0.000000,0.169217,0.315003,0.000000,0.992813,0.000000,0.626414,0.000000,0.000000,0.315003,0.000000,0.992813,0.000000,0.626414,0.169217,0.000000,0.626414,0.000000,0.567585,0.000000,0.000000,0.169217,0.000000,0.626414,0.000000,0.567585
751.000000,-72.352843,-42.283495,0.529484,-2.126905,0.209950,-0.782502,-72.190271,-42.468139,0.317583,5.066692,-0.992248,0.195349,0.405907,0.000000,0.563864,0.000000,0.277950,0.000000,0.000000,0.405907,0.000000,0.563864,0.000000,0.277950,0.563864,0.000000,1.054918,0.000000,0.609641,0.000000,0.000000,0.563864,0.000000,1.054918,0.000000,0.609641,0.277950,0.000000,0.609641,0.000000,0.537544,0.000000,0.000000,0.277950,0.000000,0.609641,0.000000,0.537544
751.000000,-72.305906,-42.336805,0.594687,-2.200959,0.242091,-0.819007,-72.190271,-42.468139,0.291118,5.068440,-0.992248,0.000000,0.288715,0.000000,0.401068,0.000000,0.197701,0.000000,0.000000,0.288715,0.000000,0.401068,0.000000,0.197701,0.401068,0.000000,0.828771,0.000000,0.498164,0.000000,0.000000,0.401068,0.000000,0.828771,0.000000,0.498164,0.197701,0.000000,0.498164,0.000000,0.482593,0.000000,0.000000,0.197701,0.000000,0.498164,0.000000,0.482593
751.200000,-72.184821,-42.685779,0.639627,-2.225856,0.240416,-0.752122,-72.190271,-42.468139,0.264653,5.071929,-0.992248,0.000000,0.330828,0.000000,0.427087,0.000000,0.205650,0.000000,0.000000,0.330828,0.000000,0.427087,0.000000,0.205650,0.427087,0.000000,0.775426,0.000000,0.468431,0.000000,0.000000,0.427087,0.000000,0.775426,0.000000,0.468431,0.205650,0.000000,0.468431,0.000000,0.469393,0.000000,0.000000,0.205650,0.000000,0.468431,0.000000,0.469393
751.400000,-72.100823,-42.906924,0.629270,-2.089607,0.212771,-0.616513,-72.190271,-42.468139,0.211722,5.078908,-0.992248,0.000000,0.352686,0.000000,0.422914,0.000000,0.200057,0.000000,0.000000,0.352686,0.000000,0.422914,0.000000,0.200057,0.422914,0.000000,0.705936,0.000000,0.436605,0.000000,0.000000,0.422914,0.000000,0.705936,0.000000,0.436605,0.200057,0.000000,0.436605,0.000000,0.457564,0.000000,0.000000,0.200057,0.000000,0.436605,0.000000,0.457564
751.600000,-72.049689,-43.024582,0.582950,-1.861133,0.171037,-0.451326,-72.190271,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.359701,0.000000,0.404790,0.000000,0.190081,0.000000,0.000000,0.359701,0.000000,0.404790,0.000000,0.190081,0.404790,0.000000,0.643644,0.000000,0.412951,0.000000,0.000000,0.404790,0.000000,0.643644,0.000000,0.412951,0.190081,0.000000,0.412951,0.000000,0.451136,0.000000,0.000000,0.190081,0.000000,0.412951,0.000000,0.451136
752.100000,-71.967121,-43.227706,0.443833,-1.322172,0.068800,-0.103325,-72.190271,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.507869,0.000000,0.495407,0.000000,0.225473,0.000000,0.000000,0.507869,0.000000,0.495407,0.000000,0.225473,0.495407,0.000000,0.681090,0.000000,0.442795,0.000000,0.000000,0.495407,0.000000,0.681090,0.000000,0.442795,0.225473,0.000000,0.442795,0.000000,0.472834,0.000000,0.000000,0.225473,0.000000,0.442795,0.000000,0.472834
752.100000,-72.042281,-42.971874,0.370517,-1.072618,0.035432,0.010253,-72.190271,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.336813,0.000000,0.328548,0.000000,0.149531,0.000000,0.000000,0.336813,0.000000,0.328548,0.000000,0.149531,0.328548,0.000000,0.518325,0.000000,0.368716,0.000000,0.000000,0.328548,0.000000,0.518325,0.000000,0.368716,0.149531,0.000000,0.368716,0.000000,0.439119,0.000000,0.000000,0.149531,0.000000,0.368716,0.000000,0.439119
752.200000,-72.058871,-42.901563,0.321357,-0.897752,0.010645,0.092014,-72.190271,-42.468139,0.000000,5.078908,-0.000031,0.000000,0.290569,0.000000,0.284543,0.000000,0.133827,0.000000,0.000000,0.290569,0.000000,0.284543,0.000000,0.133827,0.284543,0.000000,0.482416,0.000000,0.360202,0.000000,0.000000,0.284543,0.000000,0.482416,0.000000,0.360202,0.133827,0.000000,0.360202,0.000000,0.438874,0.000000,0.000000,0.133827,0.000000,0.360202,0.000000,0.438874
752.400000,-72.053489,-42.894880,0.264505,-0.695335,-0.018760,0.183754,-72.190271,-42.468139,0.000000,5.078908,-0.000031,0.000000,0.301723,0.000000,0.301104,0.000000,0.150114,0.000000,0.000000,0.301723,0.000000,0.301104,0.000000,0.150114,0.301104,0.000000,0.514880,0.000000,0.388246,0.000000,0.000000,0.301104,0.000000,0.514880,0.000000,0.388246,0.150114,0.000000,0.388246,0.000000,0.456603,0.000000,0.000000,0.150114,0.000000,0.388246,0.000000,0.456603
752.600000,-72.059899,-42.855268,0.200876,-0.480786,-0.049688,0.275592,-72.190271,-42.468139,0.000000,5.078908,-0.000031,0.000000,0.311322,0.000000,0.316292,0.000000,0.163374,0.000000,0.000000,0.311322,0.000000,0.316292,0.000000,0.163374,0.316292,0.000000,0.543845,0.000000,0.409533,0.000000,0.000000,0.316292,0.000000,0.543845,0.000000,0.409533,0.163374,0.000000,0.409533,0.000000,0.467846,0.000000,0.000000,0.163374,0.000000,0.409533,0.000000,0.467846
752.800000,-72.074897,-42.793245,0.135071,-0.268242,-0.079106,0.358485,-72.190271,-42.468139,0.000000,5.078908,-0.000031,0.000000,0.319540,0.000000,0.329498,0.000000,0.173498,0.000000,0.000000,0.319540,0.000000,0.329498,0.000000,0.173498,0.329498,0.000000,0.567486,0.000000,0.424090,0.000000,0.000000,0.329498,0.000000,0.567486,0.000000,0.424090,0.173498,0.000000,0.424090,0.000000,0.473609,0.000000,0.000000,0.173498,0.000000,0.424090,0.000000,0.473609
753.100000,-72.094844,-42.712097,0.052586,-0.010494,-0.109944,0.437322,-72.190271,-42.468139,0.000000,5.078908,-0.000031,0.000000,0.373578,0.000000,0.385683,0.000000,0.202436,0.000000,0.000000,0.373578,0.000000,0.385683,0.000000,0.202436,0.385683,0.000000,0.629353,0.000000,0.452784,0.000000,0.000000,0.385683,0.000000,0.629353,0.000000,0.452784,0.202436,0.000000,0.452784,0.000000,0.483189,0.000000,0.000000,0.202436,0.000000,0.452784,0.000000,0.483189
753.400000,-72.127513,-42.602466,-0.024524,0.215151,-0.132608,0.485833,-72.190271,-42.468139,0.000000,5.078908,-0.000031,0.000000,0.409361,0.000000,0.415291,0.000000,0.213303,0.000000,0.000000,0.409361,0.000000,0.415291,0.000000,0.213303,0.415291,0.000000,0.654760,0.000000,0.459013,0.000000,0.000000,0.415291,0.000000,0.654760,0.000000,0.459013,0.213303,0.000000,0.459013,0.000000,0.481157,0.000000,0.000000,0.213303,0.000000,0.459013,0.000000,0.481157
754.000000,-71.575118,-42.432944,0.444462,0.463008,0.125880,0.465268,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.571903,0.000000,0.530844,0.000000,0.250145,0.000000,0.000000,0.571903,0.000000,0.530844,0.000000,0.250145,0.530844,0.000000,0.738540,0.000000,0.482525,0.000000,0.000000,0.530844,0.000000,0.738540,0.000000,0.482525,0.250145,0.000000,0.482525,0.000000,0.484993,0.000000,0.000000,0.250145,0.000000,0.482525,0.000000,0.484993
754.500000,-71.217272,-42.333801,0.612083,0.529277,0.172984,0.390409,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.586470,0.000000,0.512115,0.000000,0.230436,0.000000,0.000000,0.586470,0.000000,0.512115,0.000000,0.230436,0.512115,0.000000,0.718527,0.000000,0.470900,0.000000,0.000000,0.512115,0.000000,0.718527,0.000000,0.470900,0.230436,0.000000,0.470900,0.000000,0.481585,0.000000,0.000000,0.230436,0.000000,0.470900,0.000000,0.481585
754.600000,-71.145960,-42.356760,0.637502,0.499896,0.176684,0.359226,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.411372,0.000000,0.361605,0.000000,0.164801,0.000000,0.000000,0.411372,0.000000,0.361605,0.000000,0.164801,0.361605,0.000000,0.595465,0.000000,0.419068,0.000000,0.000000,0.361605,0.000000,0.595465,0.000000,0.419068,0.164801,0.000000,0.419068,0.000000,0.460445,0.000000,0.000000,0.164801,0.000000,0.419068,0.000000,0.460445
754.800000,-71.058642,-42.330688,0.632774,0.497422,0.157555,0.323742,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.125034,0.371056,0.000000,0.340067,0.000000,0.162366,0.000000,0.000000,0.371056,0.000000,0.340067,0.000000,0.162366,0.340067,0.000000,0.598304,0.000000,0.428366,0.000000,0.000000,0.340067,0.000000,0.598304,0.000000,0.428366,0.162366,0.000000,0.428366,0.000000,0.468528,0.000000,0.000000,0.162366,0.000000,0.428366,0.000000,0.468528
755.000000,-71.000498,-42.310196,0.595540,0.480067,0.123470,0.283033,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.351124,0.000000,0.337303,0.000000,0.167244,0.000000,0.000000,0.351124,0.000000,0.337303,0.000000,0.167244,0.337303,0.000000,0.613719,0.000000,0.440134,0.000000,0.000000,0.337303,0.000000,0.613719,0.000000,0.440134,0.167244,0.000000,0.440134,0.000000,0.475422,0.000000,0.000000,0.167244,0.000000,0.440134,0.000000,0.475422
755.400000,-70.918740,-42.258484,0.479861,0.431566,0.041293,0.202525,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.437336,0.000000,0.434002,0.000000,0.216062,0.000000,0.000000,0.437336,0.000000,0.434002,0.000000,0.216062,0.434002,0.000000,0.712468,0.000000,0.483648,0.000000,0.000000,0.434002,0.000000,0.712468,0.000000,0.483648,0.216062,0.000000,0.483648,0.000000,0.492455,0.000000,0.000000,0.216062,0.000000,0.483648,0.000000,0.492455
755.400000,-70.983854,-42.322275,0.415243,0.368260,0.009124,0.171010,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.304269,0.000000,0.301949,0.000000,0.150321,0.000000,0.000000,0.304269,0.000000,0.301949,0.000000,0.150321,0.301949,0.000000,0.581421,0.000000,0.418408,0.000000,0.000000,0.301949,0.000000,0.581421,0.000000,0.418408,0.150321,0.000000,0.418408,0.000000,0.459977,0.000000,0.000000,0.150321,0.000000,0.418408,0.000000,0.459977
755.700000,-70.957582,-42.299269,0.315614,0.320872,-0.043015,0.120743,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.360431,0.000000,0.373776,0.000000,0.190379,0.000000,0.000000,0.360431,0.000000,0.373776,0.000000,0.190379,0.373776,0.000000,0.657672,0.000000,0.456390,0.000000,0.000000,0.373776,0.000000,0.657672,0.000000,0.456390,0.190379,0.000000,0.456390,0.000000,0.478307,0.000000,0.000000,0.190379,0.000000,0.456390,0.000000,0.478307
755.800000,-70.989746,-42.328567,0.244723,0.267952,-0.077113,0.087462,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.539109,0.307544,0.000000,0.322456,0.000000,0.165117,0.000000,0.000000,0.307544,0.000000,0.322456,0.000000,0.165117,0.322456,0.000000,0.603659,0.000000,0.428581,0.000000,0.000000,0.322456,0.000000,0.603659,0.000000,0.428581,0.165117,0.000000,0.428581,0.000000,0.463935,0.000000,0.000000,0.165117,0.000000,0.428581,0.000000,0.463935
756.000000,-71.003298,-42.335627,0.164083,0.218681,-0.110826,0.052949,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.320142,0.000000,0.342534,0.000000,0.177066,0.000000,0.000000,0.320142,0.000000,0.342534,0.000000,0.177066,0.342534,0.000000,0.621736,0.000000,0.437157,0.000000,0.000000,0.342534,0.000000,0.621736,0.000000,0.437157,0.177066,0.000000,0.437157,0.000000,0.467819,0.000000,0.000000,0.177066,0.000000,0.437157,0.000000,0.467819
756.200000,-71.025531,-42.349364,0.085048,0.166267,-0.140221,0.020383,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.330116,0.000000,0.355336,0.000000,0.183673,0.000000,0.000000,0.330116,0.000000,0.355336,0.000000,0.183673,0.355336,0.000000,0.627492,0.000000,0.438292,0.000000,0.000000,0.355336,0.000000,0.627492,0.000000,0.438292,0.183673,0.000000,0.438292,0.000000,0.467458,0.000000,0.000000,0.183673,0.000000,0.438292,0.000000,0.467458
756.600000,-71.059510,-42.362857,-0.029681,0.090115,-0.169445,-0.021631,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.218787,0.436728,0.000000,0.451041,0.000000,0.224776,0.000000,0.000000,0.436728,0.000000,0.451041,0.000000,0.224776,0.451041,0.000000,0.697081,0.000000,0.465286,0.000000,0.000000,0.451041,0.000000,0.697081,0.000000,0.465286,0.224776,0.000000,0.465286,0.000000,0.477761,0.000000,0.000000,0.224776,0.000000,0.465286,0.000000,0.477761
757.100000,-71.115706,-42.400548,-0.133455,0.003714,-0.178344,-0.056937,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.542177,0.000000,0.511967,0.000000,0.239143,0.000000,0.000000,0.542177,0.000000,0.511967,0.000000,0.239143,0.511967,0.000000,0.719710,0.000000,0.467992,0.000000,0.000000,0.511967,0.000000,0.719710,0.000000,0.467992,0.239143,0.000000,0.467992,0.000000,0.477845,0.000000,0.000000,0.239143,0.000000,0.467992,0.000000,0.477845
757.300000,-71.140131,-42.430584,-0.163701,-0.035230,-0.175812,-0.069804,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.000000,0.441109,0.000000,0.410102,0.000000,0.191494,0.000000,0.000000,0.441109,0.000000,0.410102,0.000000,0.191494,0.410102,0.000000,0.625762,0.000000,0.428047,0.000000,0.000000,0.410102,0.000000,0.625762,0.000000,0.428047,0.191494,0.000000,0.428047,0.000000,0.462234,0.000000,0.000000,0.191494,0.000000,0.428047,0.000000,0.462234
757.500000,-71.159332,-42.450403,-0.182880,-0.059852,-0.168189,-0.074889,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.726615,0.390784,0.000000,0.366221,0.000000,0.174651,0.000000,0.000000,0.390784,0.000000,0.366221,0.000000,0.174651,0.366221,0.000000,0.595989,0.000000,0.420505,0.000000,0.000000,0.366221,0.000000,0.595989,0.000000,0.420505,0.174651,0.000000,0.420505,0.000000,0.462165,0.000000,0.000000,0.174651,0.000000,0.420505,0.000000,0.462165
757.600000,-71.163797,-42.460412,-0.185729,-0.070817,-0.161386,-0.076582,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.171911,0.320729,0.000000,0.305555,0.000000,0.148797,0.000000,0.000000,0.320729,0.000000,0.305555,0.000000,0.148797,0.305555,0.000000,0.547348,0.000000,0.401039,0.000000,0.000000,0.305555,0.000000,0.547348,0.000000,0.401039,0.148797,0.000000,0.401039,0.000000,0.454570,0.000000,0.000000,0.148797,0.000000,0.401039,0.000000,0.454570
758.200000,-71.216818,-42.491933,-0.199078,-0.093140,-0.121010,-0.065155,-71.132742,-42.468139,0.000000,5.078908,-0.992248,0.171911,0.509883,0.000000,0.486659,0.000000,0.235375,0.000000,0.000000,0.509883,0.000000,0.486659,0.000000,0.235375,0.486659,0.000000,0.727013,0.000000,0.485066,0.000000,0.000000,0.486659,0.000000,0.727013,0.000000,0.485066,0.235375,0.000000,0.485066,0.000000,0.491533,0.000000,0.000000,0.235375,0.000000,0.485066,0.000000,0.491533
