systime,t,lon,lat,v,hdg,status
1462053472.23,21,-963519185,305965836,0.793958,0.0517241,0
1462053472.43,79077.4,-963519185,305965836,0.793958,0.0526075,0
1462053472.63,79077.6,-963519185,305965805,0.767493,0.0533386,0
1462053472.83,79077.8,-963519185,305965773,0.767493,0.054161,0
1462053473.03,79078,-963519185,305965773,0.767493,0.0546789,0
1462053473.23,79078.2,-963519185,305965741,0.793958,0.0544961,0
1462053473.43,79078.4,-963519185,305965741,0.793958,0.0541306,0
1462053473.63,79078.6,-963519185,305965678,0.793958,0.0535213,0
1462053473.83,79078.8,-963519185,305965646,0.793958,0.0531862,0
1462053474.03,79079,-963519185,305965614,0.820423,0.0531862,0
1462053474.23,79079.2,-963519185,305965550,0.820423,0.0532167,0
1462053474.53,79079.4,-963519185,305965518,0.820423,0.0530644,0
1462053479.03,79080,-963519185,305965455,0.820423,0.0519373,0
1462053479.13,79080.4,-963519185,305965360,0.820423,0.0506884,0
1462053479.33,79080.6,-963519058,305965360,0.820423,0.0501401,0
1462053479.43,79081,-963519058,305965328,0.820423,0.0495004,0
1462053479.43,79081.2,-963519058,305965328,0.793958,0.0491958,0
1462053479.43,2,-963519058,305965232,0.767493,0.0489825,0
1462053479.53,79081.8,-963519058,305965201,0.714562,0.0489216,0
1462053479.53,7.76888e+08,-963519058,305965169,0.688097,0.0486474,0
1462053479.63,-3.51315e-28,-963518804,1400875121,0.020532,-7.10544e-15,65
1462053479.63,21,-963518804,305965106,0.635166,0.0484647,0
1462053479.63,79083,-963518804,305965106,0.608701,0.0483733,0
1462053479.73,79084.2,-963518804,305965010,0.529305,0.0481905,0
1462053479.73,79084.4,-963518804,305964946,0.529305,0.0482514,0
1462053479.83,79084.8,-963518676,305964883,0.714562,0.0468807,0
1462053480.03,79085,-963518676,305964819,0.873354,0.0451139,0
1462053480.23,79085.2,-963518676,305964788,1.00568,0.0429511,0
1462053480.43,79085.4,-963518549,305964788,1.13801,0.040636,0
1462053480.63,79085.6,-963518549,305964756,1.13801,0.0388692,0
1462053480.83,79085.8,-963518549,305964819,0.979215,0.0329596,0
1462053481.03,79086,-963518549,305964819,0.793958,0.0299439,0
1462053481.23,79086.2,-963518549,305964883,0.635166,0.0278725,0
1462053481.43,79086.4,-963518549,305964914,0.529305,0.0264104,0
1462053481.63,79086.6,-963518549,305964914,0.476375,0.0241866,0
1462053481.83,79086.8,-15999999,305964946,0.370514,0.0215365,0
1462053482.03,79087,-963518549,305965010,0.317583,0.0187644,0
1462053483.03,79087.2,-963518549,305965010,0.291118,0.0161447,0
1462053483.03,79087.4,-963518549,305965010,0.264653,0.0138601,0
1462053483.03,79087.6,-963518549,305965010,0.238187,0.0119106,0
1462053483.13,79088,-963518549,305965010,0,0.0108444,0
1462053483.23,79088.2,-963518549,305965010,0,0.0108444,0
1462053487.53,79088.6,-963518549,305965010,0,0.0108444,0
1462053487.63,79088.8,-963518549,305965010,0,0.0108444,0
1462053487.63,79089,-963518549,305965010,0,0.0108444,0
1462053487.73,79089.4,-963518549,305464999,0,0.0108444,0
1462053487.73,79089.6,-963518549,305965010,0,0.0108444,0
1462053487.73,79089.8,-963530121,305965010,0,0.0108444,0
1462053487.83,79090,-963518549,305965010,0,0.0108444,0
1462053487.83,79090.2,-963518549,305965010,0,0.0108444,0
1462053487.83,79090.4,-963518549,305965010,0,0.0108444,0
1462053487.83,79090.6,-963518549,305833308,0,0.0108444,0
1462053487.93,79091,-963518549,305965010,0,0.0108444,127
1462053487.93,79091.2,-963518549,305965010,0,0.0108444,0
1462053488.03,79091.6,-963518549,305965010,0,0.0108444,127
1462053488.03,79092.6,-963518549,305965010,0,0.0108444,0
1462053488.03,79092.8,-963518549,305965010,0,0.0108444,0
1462053488.13,79093,-963499984,305965010,0,0.0108444,0
1462053488.43,79093.2,-15999999,305965010,0,0.0108444,0
1462053488.63,79093.6,-963518549,305965010,0,0.0108444,0
1462053488.93,79093.8,-963518549,305965010,0,0.0108444,0
1462053489.03,79094,-963518549,305965010,0,0.0108444,0
1462053489.23,79094.2,-963518549,305965010,0,0.0108444,0
1462053489.43,79094.4,-963518549,305965010,2.11722,0.0108444,0
1462053489.63,79094.6,-963518549,305965010,0,0.0108444,0
1462053489.83,79094.8,-963518549,305965010,0,0.0108444,0
1462053490.03,79095,-963518549,305965010,0,0.010753,0
1462053490.23,79095.2,-963518549,305965010,0,0.0108444,0
1462053490.43,79095.4,-963518549,305965010,0,0.0108444,0
1462053490.63,79095.6,-963518549,305965010,0,0.0108444,0
1462053490.83,79095.8,963518549,305965010,9.42163,91.512,0
1462053491.03,79096,-1500000,305965010,0,0.0108444,0
1462053491.23,79096.2,-963518549,305965010,0,0.0108444,0
1462053491.43,79096.4,-963518549,305965010,0,0.0108444,0
1462053491.63,79096.6,-963518549,305965010,0,0.0108444,0
1462053491.83,79096.8,-963518549,305965010,0,0.0108444,0
1462053492.03,79097,-963518549,305965010,0,0.0108444,0
1462053492.23,79097.2,-963518549,305965010,0,0.0108444,0
1462053492.43,79097.4,-963518549,305965010,0,0.0108444,0
1462053492.73,79097.6,-963518549,305965010,0,0.0108444,0
1462053492.83,79097.8,-963518295,305965010,0,0.0108444,0
1462053499.33,79098.4,-963518549,305965010,0,0.0108444,0
1462053499.33,79098.6,963518549,305965010,9.42163,91.512,0
1462053499.43,79099,-963518549,305965010,0,0.0108444,0
1462053499.43,79099.2,-963518549,305965010,0,0.0108444,0
1462053499.53,79099.6,-963518549,305965010,0,0.0108444,0
1462053499.53,79099.8,-963518549,305965010,0,2.3617e+38,83
1462053499.53,79100.4,-963518549,305965010,0,0.0108444,0
1462053499.63,79100.8,-963518549,305965010,0,0.0108444,127
1462053499.63,79101.8,-963518549,305965010,0,0.0108444,0
1462053499.73,1.09735e+12,-963518549,305965010,-3.52886e-28,0.0204862,18
1462053499.73,79103,-963518549,305965010,0,0.0108444,0
1462053499.73,79103.2,-963518295,305965010,0,0.0108444,0
1462053499.83,79104.4,-963518549,305965010,0,0.0108444,0
1462053499.83,79104.6,-963518549,305965010,0,0.0108444,0
1462053499.83,79104.8,-963518549,305965010,0,91.512,0
1462053500.03,79105,-963518549,305965010,0,0.0108444,0
1462053500.23,79105.2,-963518549,305965010,0,0.0108444,0
1462053500.43,79105.4,-963518549,305965010,0,0.0108444,0
1462053500.63,79105.6,-963518549,305965010,0,0.0108444,0
1462053500.83,79105.8,-963518549,305965010,0,0.0108444,0
1462053501.03,79106,-963518549,305965010,0,0.0108444,0
1462053501.23,79106.2,-963518549,305965010,0,0.0108444,0
1462053501.43,79106.4,-963518549,305965010,0,0.0108444,0
1462053501.63,79106.6,-963518549,305965010,0,0.0108444,0
1462053501.83,79106.8,-963518549,305965010,0,0.0108444,0
1462053502.03,79107,-963518549,305965010,0,0.0108444,0
1462053502.23,79107.2,-963518549,305965010,0,0.0108444,0
1462053502.53,79107.4,-963518549,305965010,0,0.0108444,0
1462053502.63,79107.6,-963518549,305965010,0,0.0108444,0
1462053502.83,79107.8,-963518549,305965010,0,0.0108444,0
1462053503.13,79108,-963518549,305965010,0,0.0108444,0
1462053503.23,79108.2,-963518549,305965010,0,0.0108444,0
1462053503.53,79108.4,-963518549,305965010,0,0.0108444,0
1462053503.63,79108.6,-963518549,305965010,0,0.0108444,0
1462053503.83,79108.8,-963518549,305965010,0,0.0108444,0
1462053504.03,79109,-963518549,305965010,0,0.0108444,0
1462053504.23,79109.2,-963518549,305965010,0,0.0108444,0
1462053504.43,79109.4,-963518549,305965010,0,0.0108444,0
1462053504.63,79109.6,-963518549,305965010,0,0.0108444,0
1462053504.83,79109.8,-963518549,305965010,0,0.0108444,0
1462053505.03,79110,-963518549,305965010,0,0.0108444,0
1462053505.23,79110.2,-963518549,305965010,0,0.0108444,0
1462053506.33,79110.4,-963518549,305965010,0,0.0108444,0
1462053506.43,79110.8,-963518549,305965010,0,0.0108444,0
1462053506.53,79111.2,-963518549,305965010,0,0.0108444,0
1462053506.53,79111.4,-963518549,305965010,0,0.0108444,0
1462053506.63,79111.6,-963518295,305965010,0.264653,0.00158401,0
1462053506.93,79111.8,-963518295,305965010,0.291118,0.00219325,0
1462053507.03,79112,-963518295,305965010,0.344048,0.00295479,0
1462053507.23,79112.2,-963518295,305965010,0.396979,0.00322895,0
1462053507.43,79112.4,-963518295,305965010,0.423444,0.00286341,0
1462053507.63,79112.6,-963518295,305965010,0.423444,0.0027111,0
1462053507.83,79112.8,-963518295,305965010,0.449909,0.0031071,0
1462053508.13,79113,-963518295,305965010,0.476375,0.00313756,0
1462053508.23,79113.2,-963518295,305965042,0.50284,0.00335079,0
1462053508.43,79113.4,-963518295,305965042,0.529305,0.00353356,0
1462053508.63,79113.6,-963518295,305965074,0.555771,0.0035031,0
1462053508.83,79113.8,-963518295,305965106,0.555771,0.00332033,0
1462053509.03,79114,-963518295,305965106,0.555771,0.00304618,0
1462053509.23,79114.2,-963518295,305965169,0.555771,0.00295479,0
1462053509.43,79114.4,-963518295,305965169,0.555771,0.00286341,0
1462053509.63,79114.6,-963518295,305965169,0.529305,0.00325941,0
1462053509.83,79114.8,-963518295,305965201,0.555771,0.00356403,0
1462053510.03,79115,-963518295,305965232,0.529305,0.00392957,0
1462053510.33,79115.2,-963518295,305965232,0.529305,0.00426465,0
1462053512.53,79115.4,-963518168,305965232,0.529305,0.00459973,0
1462053512.63,79115.6,-963518168,305965264,0.50284,0.00490434,0
1462053512.63,79115.8,-963518168,305965328,0.50284,0.00539173,0
1462053512.73,79116.2,-963518168,305965328,0.449909,0.00682344,0
1462053512.83,79116.6,-963518168,305965360,0.555771,0.00962592,0
1462053512.83,79116.8,-963518168,305965360,0.555771,0.010357,0
1462053512.93,1.09747e+12,-963518168,305965360,-3.55234e-28,0.0206531,18
1462053512.93,79117.6,-963518168,305965360,0.449909,0.015505,0
1462053512.93,79117.8,-963518041,305965360,0.449909,0.0175764,0
1462053513.03,79118,-963518041,305965360,0.423444,0.018734,0
1462053513.23,79118.2,-963518041,305965360,0.423444,0.0200438,0
1462053513.53,79118.4,-963518041,305965360,0.423444,0.0215669,0
1462053513.63,79118.6,-963518041,305965360,0.396979,0.0222371,0
1462053513.83,79118.8,-963518041,305965360,0.370514,0.0230596,0
1462053514.33,79119,-963518041,305965328,0.344048,0.0240039,0
1462053514.33,79119.2,-963518041,305965328,0.317583,0.0251919,0
1462053514.43,79119.4,-963518041,305965328,0.317583,0.0273242,0
1462053514.63,79119.6,-963518041,305965328,0.291118,0.0289691,0
1462053514.93,79119.8,-963518041,305965328,0.291118,0.0302181,0
1462053515.03,79120,-963518041,305965328,0.264653,0.0314365,0
1462053515.23,79120.2,-963518041,305965328,0.238187,0.0322286,0
1462053515.43,79120.4,-963518041,305965264,0.238187,0.0332033,0
1462053515.63,79120.6,-963518041,305965328,0.211722,0.0337821,0
1462053515.83,79120.8,-963518041,305965328,0,0.0337821,0
1462053516.03,79121,-963518041,305965328,0,0.0337821,0
1462053516.23,79121.2,-963518041,305965328,0,0.0337821,0
1462053516.43,79121.4,-963518041,305965328,0,0.0337821,0
1462053516.63,79121.6,-963518041,305965328,0,0.0337821,0
1462053516.83,79121.8,-963518041,305965328,0,0.0337821,0
1462053517.03,79122,-963518041,305965328,0,0.0337821,0
1462053517.23,79122.2,-963518041,305965328,0,0.0337821,0
1462053517.43,79122.4,-963518041,305965328,0,0.0337821,0
1462053517.63,79122.6,-963518041,305965328,0,0.0337821,0
1462053517.83,79122.8,-963518041,305965328,0,0.0337821,0
1462053518.03,79123,-963518041,305965328,0,0.0337821,0
1462053518.23,79123.2,-963518041,305965328,0,0.0337821,0
1462053518.43,79123.4,-963518041,305965328,0,0.0337821,0
1462053518.63,79123.5,-963518041,305965328,0,0.0337821,0
1462053518.83,135,-963518041,305965328,0,0.0337821,0
1462053519.73,79124,-963518041,305965328,0,0.0337821,0
1462053519.73,79124.2,-963517913,305965360,0.211722,0.0594614,0
1462053519.83,79124.4,-963517913,305965360,0.211722,0.0599183,0
1462053519.83,79124.6,-963517913,305965360,0.238187,0.0606798,0
1462053519.83,79124.8,-963517913,305965360,0.264653,0.061746,0
1462053520.03,79125,-963517913,305965360,0.264653,0.0623857,0
1462053520.23,79125.2,-963517913,305965360,0.317583,0.0630254,0
1462053520.43,79125.4,-963517913,305965360,0.370514,0.063726,0
1462053520.63,79125.6,-963517913,305965360,0.423444,0.0639697,0
1462053520.83,79125.8,-963517913,305965360,0.476375,0.0637869,0
1462053521.03,79126,-963517913,305965328,0.50284,0.0632996,0
1462053521.23,79126.2,-963518041,305965328,0.529305,0.062538,0
1462053521.43,79126.4,-963518041,305965328,0.529305,0.0618983,0
1462053521.63,79126.6,-963518041,305965264,0.50284,0.0616546,0
1462053521.83,79126.8,-963518041,305965232,0.50284,0.0616851,0
1462053522.03,79127,-963518041,305965232,0.50284,0.0617765,0
1462053522.23,79127.2,-963518041,305965232,0.50284,0.0618679,0
1462053522.43,79127.4,-963518041,305965169,0.50284,0.0616242,0
1462053522.83,79727.6,-963518041,305965169,0.50284,0.0616242,0
1462053523.03,79127.8,-963518041,305965169,0.476375,0.0617155,0
1462053523.23,79128,-963518041,305965169,0.449909,0.0617155,0
1462053524.73,79128.2,-963518041,305965169,0.423444,0.0615632,0
1462053524.83,79128.4,-963518041,305965169,0.396979,0.0616242,0
1462053524.83,79128.6,-963518041,305965106,0.370514,0.0615023,0
1462053524.83,79128.8,-963518041,305965106,0.370514,0.0613805,0
1462053524.93,79129,-963518041,305965106,0.370514,0.0611063,0
1462053524.93,79129.2,-963518041,305965106,0.370514,0.0608322,0
1462053525.03,21,-963518168,305965042,0.370514,0.0599488,0
1462053525.03,79129.8,-963518168,305965042,0.370514,0.0596746,0
1462053525.03,79129,-963518168,305965010,0.344048,0.0590044,0
1462053525.23,79130.2,-963518168,305965010,0.344048,0.0588217,0
1462053525.43,0,-963518168,305965010,0.344048,0.0584866,0
1462053531.43,79130.8,-963518168,305964914,0.370514,0.0555013,0
1462053531.53,79131.2,-963518168,305964914,0.370514,0.0514195,0
1462053531.63,79131.6,-963518168,305964819,0.423444,0.0477336,0
1462053531.63,79131.8,-963518168,305964819,0.423444,0.045388,0
1462053531.63,79132,-963518041,305964819,0.423444,0.0433471,0
1462053531.73,79132.4,-963518041,499999,0.396979,0.0389301,0
1462053531.73,79132.6,-963518041,305964788,0.370514,-2.7071e+36,3
1462053531.83,79134.2,-963518041,305964724,4.17102e-29,-18672.8,0
1462053531.83,79135.2,-963518041,0,0.211722,0.00810283,0
1462053531.83,79135.4,-963518041,305964788,0.211722,0.00487388,0
1462053531.93,79136.6,-963518041,305964819,0,0.100067,0
1462053531.93,79136.8,-963518041,305964819,0,0.0991226,0
1462053532.03,79137,-963518041,305964819,0,0.0991226,0
1462053532.23,79137.2,-963518041,305964819,0,0.0991226,0
1462053532.43,79137.4,-963518041,305964819,0.211722,0.0941573,0
1462053532.73,79137.6,-963518041,305964819,0.238187,0.0927561,0
1462053532.93,79137.8,-963518041,305964883,0.264653,0.0898927,0
1462053533.13,79138,-963518041,305833308,0.291118,0.0855367,0
1462053533.23,79138,-963518041,305964914,0.396979,0.0806018,0
1462053533.53,79138.4,-963518041,305964914,0.529305,0.0783477,0
1462053533.63,79138.6,-963518041,305964914,0.741027,0.0780126,0
1462053533.83,79138.8,0,305964914,0.873354,0.079688,0
1462053536.93,79139,-963518168,305964914,0.979215,0.0813938,0
1462053536.93,79139.2,-963518168,305964914,0.952749,0.0829169,0
1462053537.03,79139.6,-963518168,305965010,0.793958,0.0862982,0
1462053537.03,79139.8,-963518168,305833308,0.714562,0.0877908,0
1462053537.03,79140,-963518295,305965010,0.635166,0.0889179,0
1462053537.13,79140.4,-963518295,305965010,0.529305,0.0906238,0
1462053537.13,79140.6,-963518295,305965010,0.476375,0.0915071,0
1462053537.23,79141,-963518295,305965042,0.396979,0.0977214,0
1462053537.23,79141.2,-963518295,305965042,0.370514,0.0997927,0
1462053537.23,79141.4,-963518295,305965042,0.344048,0.101529,0
1462053537.33,-18672.3,-100333331,273907698,5.95293e-28,79142,140
1462053537.33,79142,-963518295,305965042,0.264653,0.105337,0
1462053537.33,79142.2,-963518295,305965042,0.264653,0.105885,0
1462053537.43,79142.4,-963518295,305965042,0.264653,0.106708,0
1462053538.03,79142.6,-963518295,305965042,0.238187,0.107652,0
1462053538.03,79142.8,-963518295,305965042,0.238187,0.10948,0
1462053538.13,79143,-963518295,305965074,0.238187,0.00140124,0
1462053538.33,79143.2,-963518295,305965106,0.238187,0.00566589,0
1462053538.53,79143.4,-963518295,305965106,0.291118,0.0107225,0
1462053538.63,79143.6,-963518295,305965106,0.396979,0.0145303,0
1462053538.83,79143.8,-963518295,305965106,0.476375,0.0180638,0
1462053539.03,79144,-963518295,305965169,0.582236,0.0203485,0
1462053539.23,79144.2,-963518295,305965169,0.661632,0.021506,0
1462053539.43,79144.4,-963518295,305965169,0.688097,0.0220848,0
1462053539.73,79144.6,-963518168,305965010,0.688097,0.0221762,0
1462053539.83,79144.8,-963518168,305965169,0.661632,0.0221762,0
1462053540.03,79145,-963518168,305965169,0.635166,0.0219934,0
1462053540.23,79145.2,-963518168,305965169,0.608701,0.0220239,0
1462053540.43,79145.4,-963518168,305965169,0.582236,0.0222676,0
1462053540.63,79145.6,-963518168,305965169,0.608701,0.0229072,0
1462053540.83,79145.8,-963518041,305965169,0.767493,0.0230291,0
1462053541.03,79146,-963518041,305965169,0.873354,0.0212014,0
1462053541.23,79146.2,-963518041,305965232,0.899819,0.017546,0
1462053541.43,79146.4,-15999999,305965106,0.952749,0.0133423,0
1462053541.63,79146.6,-963518041,305965328,0.899819,0.00700621,0
1462053541.83,79146.8,-963516515,305965360,0.926284,0.00438649,0
1462053542.43,79147,-963518041,305965360,0.926284,0.00191909,0
1462053542.43,79147.2,-963518041,305965392,0.873354,0.000304618,0
1462053542.63,79147.6,-963518041,305965455,0.767493,0.1075,0
1462053542.83,79147.8,-963518041,305965455,0.688097,0.105611,0
1462053543.03,79148,-963518041,305965518,0.635166,0.104332,0
1462053543.23,79148.2,-963516515,305965518,0.608701,0.103022,0
1462053543.43,79148.4,-963518041,305965518,0.555771,0.101773,0
1462053543.63,79148.6,-963518041,305965518,0.555771,0.100554,0
1462053543.83,79148.8,-933518041,305965518,0.50284,0.0996404,0
1462053544.03,79149,-963518041,305965550,0.50284,0.0986961,0
1462053544.23,79149.2,-963518041,305965550,0.476375,0.0979346,0
1462053544.53,79149.4,-963518168,305965550,0.449909,0.0970512,0
1462053544.63,79149.6,-963518168,305965614,0.423444,0.096442,0
1462053544.83,79149.8,-963518168,305965646,0.396979,0.0954367,0
1462053545.03,79150,963518168,305965646,82.1482,91.512,0
1462053545.23,79150.2,-961851526,305965646,0.370514,0.0930912,0
1462053545.43,79150.4,-963518168,305965646,0.370514,0.0915376,0
1462053545.63,79150.6,-963518168,305965678,0.423444,0.0895576,0
1462053545.83,79150.8,-963518168,305965741,0.50284,0.0882782,0
1462053546.03,79151,-963518168,305965741,0.529305,0.088065,0
1462053546.23,79151.2,-963518295,305965741,0.50284,0.088065,0
1462053546.43,79151.4,-963518295,305965741,0.529305,0.0884001,0
1462053546.63,79151.6,-963518295,305965741,0.50284,0.0887961,0
1462053546.83,79151.8,-963518295,305965741,0.476375,0.0891616,0
1462053547.03,79152,-963518295,305965741,0.476375,0.0901059,0
1462053547.23,79152.2,-963518295,305965741,0.476375,0.091233,0
1462053547.63,79152.4,-963518295,305965773,0.476375,0.0927865,0
1462053547.63,79152.6,-963518295,305965773,0.476375,0.0938832,0
1462053547.93,79152.8,-963518295,305965773,0.476375,0.0950103,0
1462053548.03,79153,-963518295,305965773,0.449909,0.0937309,0
1462053548.23,79153.2,-963518295,305965773,0.449909,0.0986961,0
1462053548.43,79153.4,-963518295,305965805,0.423444,0.100463,0
1462053548.63,79153.6,-963518295,305965836,0.396979,0.101681,0
1462053548.83,79153.8,-963518295,305965836,0.370514,0.10293,0
1462053549.13,79154,-963518295,305965836,0.370514,0.104027,0
1462053549.23,79154.2,-963518295,305965836,0.344048,0.105032,0
1462053549.43,79154.4,-963518295,305965836,0.317583,0.105824,0
1462053549.73,79154.6,-963518295,305965836,0.317583,0.106768,0
1462053549.83,79154.8,-963518295,305965836,0.291118,0.107713,0
1462053550.13,79155,-963518295,305965900,0.264653,0.107804,0
1462053550.53,79155.2,-963518295,305965900,0.264653,0.108718,0
1462053550.63,79155.6,-963518295,305965900,0.238187,0.109419,0
1462053551.03,79155.8,-963518549,305965900,0,0.000213232,0
1462053551.03,79156,-963518549,305965900,0,0.000213232,0
1462053551.23,79156.2,-963518549,305965900,0,0.000213232,0
1462053551.43,79156.4,-963518549,305965900,0,0.000213232,0
1462053551.63,79156.6,-963518549,305965900,0,0.000213232,0
1462053551.83,79156.8,-963518549,305965900,0,0.000213232,0
1462053552.03,79157,-963518549,305965900,0,0,0
1462053552.23,79157.2,-963518549,305965900,0,0.000213232,0
1462053552.43,79157.4,-963518549,305965900,0,0.000213232,0
1462053552.63,79157.6,-963518549,305965900,0,0,0
1462053552.83,79157.8,-963518549,305965900,0,0.000213232,0
1462053553.33,79158,-963518549,305965900,0,0.000213232,0
1462053553.43,79158.4,-963518549,305965900,0,0,0
1462053564.83,79161,-963518549,305965900,0,0.000213232,0
1462053569.43,79163.8,-963518549,305965900,0,0.000213232,127
1462053569.43,79165.6,-963518549,305965900,0,0.000213232,0
1462053569.63,79165.8,-963518549,305965900,0,0.000213232,0
1462053569.63,79167.4,-963518549,305965900,0,0.000213232,0
1462053569.73,79168.6,-963518549,305965900,0,0.000213232,0
1462053569.73,79168.8,-963518549,305965900,0,0.000213232,0
1462053569.73,1.09791e+12,-963518549,305965900,-3.52886e-28,0.0209106,18
1462053570.03,79170.2,-963518549,305965900,0,0.000213232,0
1462053570.03,79170.4,-963518549,305965900,0,0.000213232,127
1462053570.03,79171.6,-963518549,305965900,0,0.000213232,0
1462053570.03,79171.8,-963518549,305965900,0,0.000213232,0
1462053570.13,1.09793e+12,-963518549,305965900,-3.52886e-28,0.0209106,18
1462053570.13,79173,-963518549,305965900,0,0.000213232,0
1462053570.13,2,-963518549,305965900,0,0.000213232,0
1462053570.13,79173.4,-963518549,305965900,0,0.000213232,198
1462053570.23,79174.6,-963518549,305965805,0.264653,0.0380772,0
1462053570.23,79174.8,-963518549,305965805,0.688097,0.0352138,0
1462053571.93,79175.4,-963518549,305965805,0.741027,0.0268368,0
1462053571.93,79175.6,-963518549,305965836,0.608701,0.0238211,0
1462053572.03,79175.8,-963518549,305965836,0.555771,0.0227549,0
1462053572.03,79176,-963518549,305965836,0.476375,0.0217802,0
1462053572.03,79176.2,-963518549,305965836,0.423444,0.0208054,0
1462053572.13,79176.6,-963518295,305965900,0.370514,0.0177287,0
1462053572.23,79177,-963518295,305965900,0.291118,0.0129463,0
1462053572.23,79177.2,-963518295,305965900,0.264653,0.0110272,0
1462053572.43,79177.4,-963518295,305965932,0.238187,0.00901668,0
1462053572.83,79177.6,-963518295,305965964,0.238187,0.00709759,0
1462053573.13,79177.8,-963518295,305965964,0.211722,0.00505665,0
1462053573.23,79178.2,-963518295,305965964,0,0.00405142,0
1462053573.63,79178.4,-963518295,305965964,0,0.00405142,0
1462053573.63,79178.6,-963518295,305965964,0.238187,0.101224,0
1462053573.93,79178.8,-963518295,305965964,0.344048,0.0943096,0
1462053574.03,79179,-963518295,305965964,0.529305,0.0910807,0
1462053574.23,79179.2,-963518295,305965964,0.767493,0.0895271,0
1462053574.43,79179.4,-963518295,305966059,1.05861,0.0889484,0
1462053574.63,79179.6,-963518549,305966059,1.2174,0.0889179,0
1462053574.83,79179.8,-963518549,305966091,1.34973,0.0890398,0
1462053575.03,0,-963518549,305966091,1.40266,0.0891921,0
1462053575.33,79180.2,-963518549,305966122,1.37619,0.0893444,0
1462053575.43,79180.4,-963518676,305966186,1.34973,0.0893444,0
1462053575.63,79180.6,-963518676,305966186,1.27033,0.0893139,0
1462053575.83,79180.8,-963518676,305966186,1.19094,0.0890398,0
1462053576.03,79181,-963518804,305966218,1.08508,0.0890702,0
1462053576.23,79181.2,-963518804,305966250,1.00568,0.0889788,0
1462053576.43,79181.4,-963518804,305966250,0.899819,0.0888265,0
1462053576.63,79181.6,-963518804,305966250,0.820423,0.0887961,0
1462053579.73,79181.8,-963518804,305966250,0.741027,0.0893139,0
1462053579.83,79182,-963518804,305966250,0.688097,0.0894358,0
1462053579.93,79182.2,-963518804,305966282,0.635166,0.0893444,0
1462053579.93,79182.4,-963518804,315966288,0.608701,0.0892225,0
1462053580.03,79182.8,-963519058,305966282,0.555771,0.0894662,0
1462053580.13,79183.2,-963519058,305966345,0.50284,0.0891007,0
1462053580.13,79183.4,-963519058,305966345,0.476375,0.088857,0
1462053580.23,-3.48967e-28,-963519058,1400876329,0.0211381,-6.96448e-23,71
1462053580.23,79184.8,-963519185,305966377,0.344048,0.0887351,0
1462053580.23,79185,-963519185,305966377,0.344048,0.0887047,0
1462053580.33,79185.2,-963519185,305966377,0.317583,0.0887961,0
1462053580.43,79185.4,-963519185,305966377,0.317583,0.0886133,0
1462053580.83,79185.6,-963519185,305966377,0.317583,0.0884305,0
1462053580.83,79185.7,-963519185,305966377,0.291118,0.088461,0
1462053581.03,79185,-963519185,305966377,0.264653,0.0885219,0
1462053581.23,79186.2,-963519185,305966377,0.211722,0.0886437,0
1462053581.43,79186.4,-963519185,305966377,0,0.0886437,0
1462053581.93,79186.6,-963519185,305966377,0,0.0886437,0
1462053581.93,79186.8,-963519185,305966377,0,0.0886437,0
1462053582.03,79187,-963519185,305966377,0,0.0886437,0
1462053582.23,79187.2,-963519185,305966377,0,0.0886437,0
1462053582.43,79187.4,-963519185,305966377,0,0.0886437,0
1462053582.63,79187.5,-963519185,305966377,0,0.0886437,0
1462053582.93,79187.8,-963519185,305966377,0,0.0886437,0
1462053583.03,79188,-963519185,305949974,0,0.0886437,0
1462053583.23,79188.2,-963519185,305966377,0,0.0886437,0
1462053583.43,79188.4,0,305966377,77.0139,91.512,0
1462053583.73,79188.6,-963519185,4999999,0,0.0886437,0
1462053583.83,79188.8,-963519185,305966472,0,0.0886437,0
1462053584.03,79189,-963519185,305833308,0,0.0886437,0
1462053584.33,8194,-963519185,305966472,0,0.0886437,0
1462053584.43,79189.4,-963519185,305966472,0,0.0886437,0
1462053584.63,79189.6,-963519185,305966472,0,0.0886437,0
1462053584.83,79189.8,-963519185,305966472,0,0.0886437,0
1462053585.23,79190,-963519185,305966472,0,0.0886437,0
1462053585.23,79190.2,-963519185,305966472,0,0.0886437,0
1462053585.53,79190.4,-963519185,305966472,0,0.0886437,0
1462053585.63,79190.5,-963519185,305966472,0,0.0886437,0
1462053585.83,79190.8,-963519185,305966472,0,0.0886437,0
1462053586.03,79191,-963519185,305966472,0,0.0886437,0
1462053586.23,79191.2,-963519185,-2134983648,0,0.0886437,0
1462053586.43,79191.4,-963519185,305966472,0,0.0886437,0
1462053586.93,79191.6,-963519185,305966472,0,0.0886437,0
1462053586.93,79191.8,-963519185,0,0,0.0886437,0
1462053587.13,79192,-963519185,305966472,0,0.0886437,0
1462053587.33,79192.2,-963519185,305966472,0,0.0886437,0
1462053587.43,79192.4,-963519185,305966472,0,0.0886437,0
1462053587.93,79192.6,-963519185,4999999,0,0.0886437,0
1462053588.03,79192.7,-963519185,305966472,0,0.0886437,0
1462053588.13,79193,-963519185,305966472,0,0.0886437,0
1462053588.33,79193.2,-963519185,905966314,0,0.0886437,0
1462053588.53,79193.4,-963519185,305966472,0,0.0886437,0
1462053589.13,79193.6,-963519185,305966472,0,0.0886437,0
1462053589.13,79193.8,-963519185,305966472,0,0.0886437,0
1462053589.23,79194.2,0,305966472,77.0139,91.512,0
